Question_ID,Question,option1,option2,option3,option4,correct_option,Subject,chapter,topic,Section,Difficulty,Points,Acceptance_rate,ExamFrequency,AvgTimeSpent(All Users),TimeSpent_Student,Source,TopicArrayLevel,Level_Student,Rating_Student,PredictedQuestionsID
153,,$\cos ^{-1} \frac{2}{\sqrt{7}}$,$\sin ^{-1} \fac{2}{\sqrt{7}}$,$\cos ^{-1} \frac{2}{\sqrt{5}}$,$\sin ^{-1} \frac{2}{\sqrt{5}}$,$\cos ^{-1} \frac{2}{\sqrt{7}}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,4600,*#####,###,####,####,Parth,####,5,###,
153,,$\cos ^{-1} \frac{2}{\sqrt{7}}$,$\sin ^{-1} \fac{2}{\sqrt{7}}$,$\cos ^{-1} \frac{2}{\sqrt{5}}$,$\sin ^{-1} \frac{2}{\sqrt{5}}$,$\cos ^{-1} \frac{2}{\sqrt{7}}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,4600,*#####,###,####,####,Parth,####,6,###,
153,,$\cos ^{-1} \frac{2}{\sqrt{7}}$,$\sin ^{-1} \fac{2}{\sqrt{7}}$,$\cos ^{-1} \frac{2}{\sqrt{5}}$,$\sin ^{-1} \frac{2}{\sqrt{5}}$,$\cos ^{-1} \frac{2}{\sqrt{7}}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,4600,*#####,###,####,####,Parth,####,7,###,
153,,$\cos ^{-1} \frac{2}{\sqrt{7}}$,$\sin ^{-1} \fac{2}{\sqrt{7}}$,$\cos ^{-1} \frac{2}{\sqrt{5}}$,$\sin ^{-1} \frac{2}{\sqrt{5}}$,$\cos ^{-1} \frac{2}{\sqrt{7}}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,4600,*#####,###,####,####,Parth,####,8,###,
153,,$\cos ^{-1} \frac{2}{\sqrt{7}}$,$\sin ^{-1} \fac{2}{\sqrt{7}}$,$\cos ^{-1} \frac{2}{\sqrt{5}}$,$\sin ^{-1} \frac{2}{\sqrt{5}}$,$\cos ^{-1} \frac{2}{\sqrt{7}}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,4600,*#####,###,####,####,Parth,####,9,###,
153,,$\cos ^{-1} \frac{2}{\sqrt{7}}$,$\sin ^{-1} \fac{2}{\sqrt{7}}$,$\cos ^{-1} \frac{2}{\sqrt{5}}$,$\sin ^{-1} \frac{2}{\sqrt{5}}$,$\cos ^{-1} \frac{2}{\sqrt{7}}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,4600,*#####,###,####,####,Parth,####,10,###,
154,"$\mathbf{a}=\mathbf{i}+2 \mathbf{j}-3 \mathbf{k}$ and $\mathbf{b}=3 \mathbf{i}-\mathbf{j}+2 \mathbf{k}$, then the angle between the vectors $\mathbf{a}+\mathbf{b}$ and $\mathbf{a}-\mathbf{b}$",$30^{\circ}$,$60^{\circ}$,$90^{\circ}$,$0^{\circ}$,$90^{\circ}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5000,*#####,###,####,####,Parth,####,1,###,
154,"$\mathbf{a}=\mathbf{i}+2 \mathbf{j}-3 \mathbf{k}$ and $\mathbf{b}=3 \mathbf{i}-\mathbf{j}+2 \mathbf{k}$, then the angle between the vectors $\mathbf{a}+\mathbf{b}$ and $\mathbf{a}-\mathbf{b}$",$30^{\circ}$,$60^{\circ}$,$90^{\circ}$,$0^{\circ}$,$90^{\circ}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5000,*#####,###,####,####,Parth,####,2,###,
154,"$\mathbf{a}=\mathbf{i}+2 \mathbf{j}-3 \mathbf{k}$ and $\mathbf{b}=3 \mathbf{i}-\mathbf{j}+2 \mathbf{k}$, then the angle between the vectors $\mathbf{a}+\mathbf{b}$ and $\mathbf{a}-\mathbf{b}$",$30^{\circ}$,$60^{\circ}$,$90^{\circ}$,$0^{\circ}$,$90^{\circ}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5000,*#####,###,####,####,Parth,####,3,###,
154,"$\mathbf{a}=\mathbf{i}+2 \mathbf{j}-3 \mathbf{k}$ and $\mathbf{b}=3 \mathbf{i}-\mathbf{j}+2 \mathbf{k}$, then the angle between the vectors $\mathbf{a}+\mathbf{b}$ and $\mathbf{a}-\mathbf{b}$",$30^{\circ}$,$60^{\circ}$,$90^{\circ}$,$0^{\circ}$,$90^{\circ}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5000,*#####,###,####,####,Parth,####,4,###,
154,"$\mathbf{a}=\mathbf{i}+2 \mathbf{j}-3 \mathbf{k}$ and $\mathbf{b}=3 \mathbf{i}-\mathbf{j}+2 \mathbf{k}$, then the angle between the vectors $\mathbf{a}+\mathbf{b}$ and $\mathbf{a}-\mathbf{b}$",$30^{\circ}$,$60^{\circ}$,$90^{\circ}$,$0^{\circ}$,$90^{\circ}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5000,*#####,###,####,####,Parth,####,5,###,
154,"$\mathbf{a}=\mathbf{i}+2 \mathbf{j}-3 \mathbf{k}$ and $\mathbf{b}=3 \mathbf{i}-\mathbf{j}+2 \mathbf{k}$, then the angle between the vectors $\mathbf{a}+\mathbf{b}$ and $\mathbf{a}-\mathbf{b}$",$30^{\circ}$,$60^{\circ}$,$90^{\circ}$,$0^{\circ}$,$90^{\circ}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5000,*#####,###,####,####,Parth,####,6,###,
154,"$\mathbf{a}=\mathbf{i}+2 \mathbf{j}-3 \mathbf{k}$ and $\mathbf{b}=3 \mathbf{i}-\mathbf{j}+2 \mathbf{k}$, then the angle between the vectors $\mathbf{a}+\mathbf{b}$ and $\mathbf{a}-\mathbf{b}$",$30^{\circ}$,$60^{\circ}$,$90^{\circ}$,$0^{\circ}$,$90^{\circ}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5000,*#####,###,####,####,Parth,####,7,###,
154,"$\mathbf{a}=\mathbf{i}+2 \mathbf{j}-3 \mathbf{k}$ and $\mathbf{b}=3 \mathbf{i}-\mathbf{j}+2 \mathbf{k}$, then the angle between the vectors $\mathbf{a}+\mathbf{b}$ and $\mathbf{a}-\mathbf{b}$",$30^{\circ}$,$60^{\circ}$,$90^{\circ}$,$0^{\circ}$,$90^{\circ}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5000,*#####,###,####,####,Parth,####,8,###,
154,"$\mathbf{a}=\mathbf{i}+2 \mathbf{j}-3 \mathbf{k}$ and $\mathbf{b}=3 \mathbf{i}-\mathbf{j}+2 \mathbf{k}$, then the angle between the vectors $\mathbf{a}+\mathbf{b}$ and $\mathbf{a}-\mathbf{b}$",$30^{\circ}$,$60^{\circ}$,$90^{\circ}$,$0^{\circ}$,$90^{\circ}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5000,*#####,###,####,####,Parth,####,9,###,
154,"$\mathbf{a}=\mathbf{i}+2 \mathbf{j}-3 \mathbf{k}$ and $\mathbf{b}=3 \mathbf{i}-\mathbf{j}+2 \mathbf{k}$, then the angle between the vectors $\mathbf{a}+\mathbf{b}$ and $\mathbf{a}-\mathbf{b}$",$30^{\circ}$,$60^{\circ}$,$90^{\circ}$,$0^{\circ}$,$90^{\circ}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5000,*#####,###,####,####,Parth,####,10,###,
155,"$\mathbf{a}, \mathbf{b}, \mathbf{c}$ satisfy $\mathbf{a}+\mathbf{b}+\mathbf{c}=\mathbf{0}$ and $|\mathbf{a}|=3,|\mathbf{b}|=5,|\mathbf{c}|=7$, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$30^{\circ}$,$45^{\circ}$,$60^{\circ}$,$90^{\circ}$,$45^{\circ}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5500,*#####,###,####,####,Parth,####,1,###,
155,"$\mathbf{a}, \mathbf{b}, \mathbf{c}$ satisfy $\mathbf{a}+\mathbf{b}+\mathbf{c}=\mathbf{0}$ and $|\mathbf{a}|=3,|\mathbf{b}|=5,|\mathbf{c}|=7$, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$30^{\circ}$,$45^{\circ}$,$60^{\circ}$,$90^{\circ}$,$45^{\circ}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5500,*#####,###,####,####,Parth,####,2,###,
155,"$\mathbf{a}, \mathbf{b}, \mathbf{c}$ satisfy $\mathbf{a}+\mathbf{b}+\mathbf{c}=\mathbf{0}$ and $|\mathbf{a}|=3,|\mathbf{b}|=5,|\mathbf{c}|=7$, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$30^{\circ}$,$45^{\circ}$,$60^{\circ}$,$90^{\circ}$,$45^{\circ}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5500,*#####,###,####,####,Parth,####,3,###,
155,"$\mathbf{a}, \mathbf{b}, \mathbf{c}$ satisfy $\mathbf{a}+\mathbf{b}+\mathbf{c}=\mathbf{0}$ and $|\mathbf{a}|=3,|\mathbf{b}|=5,|\mathbf{c}|=7$, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$30^{\circ}$,$45^{\circ}$,$60^{\circ}$,$90^{\circ}$,$45^{\circ}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5500,*#####,###,####,####,Parth,####,4,###,
155,"$\mathbf{a}, \mathbf{b}, \mathbf{c}$ satisfy $\mathbf{a}+\mathbf{b}+\mathbf{c}=\mathbf{0}$ and $|\mathbf{a}|=3,|\mathbf{b}|=5,|\mathbf{c}|=7$, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$30^{\circ}$,$45^{\circ}$,$60^{\circ}$,$90^{\circ}$,$45^{\circ}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5500,*#####,###,####,####,Parth,####,5,###,
155,"$\mathbf{a}, \mathbf{b}, \mathbf{c}$ satisfy $\mathbf{a}+\mathbf{b}+\mathbf{c}=\mathbf{0}$ and $|\mathbf{a}|=3,|\mathbf{b}|=5,|\mathbf{c}|=7$, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$30^{\circ}$,$45^{\circ}$,$60^{\circ}$,$90^{\circ}$,$45^{\circ}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5500,*#####,###,####,####,Parth,####,6,###,
155,"$\mathbf{a}, \mathbf{b}, \mathbf{c}$ satisfy $\mathbf{a}+\mathbf{b}+\mathbf{c}=\mathbf{0}$ and $|\mathbf{a}|=3,|\mathbf{b}|=5,|\mathbf{c}|=7$, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$30^{\circ}$,$45^{\circ}$,$60^{\circ}$,$90^{\circ}$,$45^{\circ}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5500,*#####,###,####,####,Parth,####,7,###,
155,"$\mathbf{a}, \mathbf{b}, \mathbf{c}$ satisfy $\mathbf{a}+\mathbf{b}+\mathbf{c}=\mathbf{0}$ and $|\mathbf{a}|=3,|\mathbf{b}|=5,|\mathbf{c}|=7$, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$30^{\circ}$,$45^{\circ}$,$60^{\circ}$,$90^{\circ}$,$45^{\circ}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5500,*#####,###,####,####,Parth,####,8,###,
155,"$\mathbf{a}, \mathbf{b}, \mathbf{c}$ satisfy $\mathbf{a}+\mathbf{b}+\mathbf{c}=\mathbf{0}$ and $|\mathbf{a}|=3,|\mathbf{b}|=5,|\mathbf{c}|=7$, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$30^{\circ}$,$45^{\circ}$,$60^{\circ}$,$90^{\circ}$,$45^{\circ}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5500,*#####,###,####,####,Parth,####,9,###,
155,"$\mathbf{a}, \mathbf{b}, \mathbf{c}$ satisfy $\mathbf{a}+\mathbf{b}+\mathbf{c}=\mathbf{0}$ and $|\mathbf{a}|=3,|\mathbf{b}|=5,|\mathbf{c}|=7$, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$30^{\circ}$,$45^{\circ}$,$60^{\circ}$,$90^{\circ}$,$45^{\circ}$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5500,*#####,###,####,####,Parth,####,10,###,
156,"$\mathbf{a}, \mathbf{b}$ and $\mathbf{c}$ are unit vectors such that $\mathbf{a}+\mathbf{b}-\mathbf{c}=0$, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$\pi / 6$,$\pi / 3$,$\pi / 2$,$2 \pi / 3$,$2 \pi / 3$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5900,*#####,###,####,####,Parth,####,1,###,
156,"$\mathbf{a}, \mathbf{b}$ and $\mathbf{c}$ are unit vectors such that $\mathbf{a}+\mathbf{b}-\mathbf{c}=0$, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$\pi / 6$,$\pi / 3$,$\pi / 2$,$2 \pi / 3$,$2 \pi / 3$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5900,*#####,###,####,####,Parth,####,2,###,
156,"$\mathbf{a}, \mathbf{b}$ and $\mathbf{c}$ are unit vectors such that $\mathbf{a}+\mathbf{b}-\mathbf{c}=0$, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$\pi / 6$,$\pi / 3$,$\pi / 2$,$2 \pi / 3$,$2 \pi / 3$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5900,*#####,###,####,####,Parth,####,3,###,
156,"$\mathbf{a}, \mathbf{b}$ and $\mathbf{c}$ are unit vectors such that $\mathbf{a}+\mathbf{b}-\mathbf{c}=0$, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$\pi / 6$,$\pi / 3$,$\pi / 2$,$2 \pi / 3$,$2 \pi / 3$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5900,*#####,###,####,####,Parth,####,4,###,
156,"$\mathbf{a}, \mathbf{b}$ and $\mathbf{c}$ are unit vectors such that $\mathbf{a}+\mathbf{b}-\mathbf{c}=0$, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$\pi / 6$,$\pi / 3$,$\pi / 2$,$2 \pi / 3$,$2 \pi / 3$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5900,*#####,###,####,####,Parth,####,5,###,
156,"$\mathbf{a}, \mathbf{b}$ and $\mathbf{c}$ are unit vectors such that $\mathbf{a}+\mathbf{b}-\mathbf{c}=0$, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$\pi / 6$,$\pi / 3$,$\pi / 2$,$2 \pi / 3$,$2 \pi / 3$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5900,*#####,###,####,####,Parth,####,6,###,
156,"$\mathbf{a}, \mathbf{b}$ and $\mathbf{c}$ are unit vectors such that $\mathbf{a}+\mathbf{b}-\mathbf{c}=0$, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$\pi / 6$,$\pi / 3$,$\pi / 2$,$2 \pi / 3$,$2 \pi / 3$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5900,*#####,###,####,####,Parth,####,7,###,
156,"$\mathbf{a}, \mathbf{b}$ and $\mathbf{c}$ are unit vectors such that $\mathbf{a}+\mathbf{b}-\mathbf{c}=0$, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$\pi / 6$,$\pi / 3$,$\pi / 2$,$2 \pi / 3$,$2 \pi / 3$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5900,*#####,###,####,####,Parth,####,8,###,
156,"$\mathbf{a}, \mathbf{b}$ and $\mathbf{c}$ are unit vectors such that $\mathbf{a}+\mathbf{b}-\mathbf{c}=0$, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$\pi / 6$,$\pi / 3$,$\pi / 2$,$2 \pi / 3$,$2 \pi / 3$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5900,*#####,###,####,####,Parth,####,9,###,
156,"$\mathbf{a}, \mathbf{b}$ and $\mathbf{c}$ are unit vectors such that $\mathbf{a}+\mathbf{b}-\mathbf{c}=0$, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$\pi / 6$,$\pi / 3$,$\pi / 2$,$2 \pi / 3$,$2 \pi / 3$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,5900,*#####,###,####,####,Parth,####,10,###,
157,"$\mathbf{a}$ and $\mathbf{b}$ are two unit vectors such that $\mathbf{a}+2 \mathbf{b}$ and $5 \mathbf{a}-4 \mathbf{b}$ are perpendicular to each other, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$45^{\circ}$,$60^{\circ}$,$\cos ^{-1}\left(\frac{1}{3}\right)$,$\cos ^{-1}\left(\frac{2}{7}\right)$,$\cos ^{-1}\left(\frac{1}{3}\right)$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,6300,*#####,###,####,####,Parth,####,1,###,
157,"$\mathbf{a}$ and $\mathbf{b}$ are two unit vectors such that $\mathbf{a}+2 \mathbf{b}$ and $5 \mathbf{a}-4 \mathbf{b}$ are perpendicular to each other, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$45^{\circ}$,$60^{\circ}$,$\cos ^{-1}\left(\frac{1}{3}\right)$,$\cos ^{-1}\left(\frac{2}{7}\right)$,$\cos ^{-1}\left(\frac{1}{3}\right)$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,6300,*#####,###,####,####,Parth,####,2,###,
157,"$\mathbf{a}$ and $\mathbf{b}$ are two unit vectors such that $\mathbf{a}+2 \mathbf{b}$ and $5 \mathbf{a}-4 \mathbf{b}$ are perpendicular to each other, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$45^{\circ}$,$60^{\circ}$,$\cos ^{-1}\left(\frac{1}{3}\right)$,$\cos ^{-1}\left(\frac{2}{7}\right)$,$\cos ^{-1}\left(\frac{1}{3}\right)$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,6300,*#####,###,####,####,Parth,####,3,###,
157,"$\mathbf{a}$ and $\mathbf{b}$ are two unit vectors such that $\mathbf{a}+2 \mathbf{b}$ and $5 \mathbf{a}-4 \mathbf{b}$ are perpendicular to each other, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$45^{\circ}$,$60^{\circ}$,$\cos ^{-1}\left(\frac{1}{3}\right)$,$\cos ^{-1}\left(\frac{2}{7}\right)$,$\cos ^{-1}\left(\frac{1}{3}\right)$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,6300,*#####,###,####,####,Parth,####,4,###,
157,"$\mathbf{a}$ and $\mathbf{b}$ are two unit vectors such that $\mathbf{a}+2 \mathbf{b}$ and $5 \mathbf{a}-4 \mathbf{b}$ are perpendicular to each other, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$45^{\circ}$,$60^{\circ}$,$\cos ^{-1}\left(\frac{1}{3}\right)$,$\cos ^{-1}\left(\frac{2}{7}\right)$,$\cos ^{-1}\left(\frac{1}{3}\right)$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,6300,*#####,###,####,####,Parth,####,5,###,
157,"$\mathbf{a}$ and $\mathbf{b}$ are two unit vectors such that $\mathbf{a}+2 \mathbf{b}$ and $5 \mathbf{a}-4 \mathbf{b}$ are perpendicular to each other, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$45^{\circ}$,$60^{\circ}$,$\cos ^{-1}\left(\frac{1}{3}\right)$,$\cos ^{-1}\left(\frac{2}{7}\right)$,$\cos ^{-1}\left(\frac{1}{3}\right)$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,6300,*#####,###,####,####,Parth,####,6,###,
157,"$\mathbf{a}$ and $\mathbf{b}$ are two unit vectors such that $\mathbf{a}+2 \mathbf{b}$ and $5 \mathbf{a}-4 \mathbf{b}$ are perpendicular to each other, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$45^{\circ}$,$60^{\circ}$,$\cos ^{-1}\left(\frac{1}{3}\right)$,$\cos ^{-1}\left(\frac{2}{7}\right)$,$\cos ^{-1}\left(\frac{1}{3}\right)$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,6300,*#####,###,####,####,Parth,####,7,###,
157,"$\mathbf{a}$ and $\mathbf{b}$ are two unit vectors such that $\mathbf{a}+2 \mathbf{b}$ and $5 \mathbf{a}-4 \mathbf{b}$ are perpendicular to each other, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$45^{\circ}$,$60^{\circ}$,$\cos ^{-1}\left(\frac{1}{3}\right)$,$\cos ^{-1}\left(\frac{2}{7}\right)$,$\cos ^{-1}\left(\frac{1}{3}\right)$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,6300,*#####,###,####,####,Parth,####,8,###,
157,"$\mathbf{a}$ and $\mathbf{b}$ are two unit vectors such that $\mathbf{a}+2 \mathbf{b}$ and $5 \mathbf{a}-4 \mathbf{b}$ are perpendicular to each other, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$45^{\circ}$,$60^{\circ}$,$\cos ^{-1}\left(\frac{1}{3}\right)$,$\cos ^{-1}\left(\frac{2}{7}\right)$,$\cos ^{-1}\left(\frac{1}{3}\right)$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,6300,*#####,###,####,####,Parth,####,9,###,
157,"$\mathbf{a}$ and $\mathbf{b}$ are two unit vectors such that $\mathbf{a}+2 \mathbf{b}$ and $5 \mathbf{a}-4 \mathbf{b}$ are perpendicular to each other, then the angle between $\mathbf{a}$ and $\mathbf{b}$",$45^{\circ}$,$60^{\circ}$,$\cos ^{-1}\left(\frac{1}{3}\right)$,$\cos ^{-1}\left(\frac{2}{7}\right)$,$\cos ^{-1}\left(\frac{1}{3}\right)$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,6300,*#####,###,####,####,Parth,####,10,###,
158,"$\mathbf{a}$ and $\mathbf{b}$ be two unit vectors inclined at an angle $\theta$, then $\sin (\theta / 2)$",$\frac{1}{2}|\mathbf{a}-\mathbf{b}|$,$\frac{1}{2}|\mathbf{a}+\mathbf{b}|$,$|\mathbf{a}-\mathbf{b}|$,$|\mathbf{a}+\mathbf{b}|$,$\frac{1}{2}|\mathbf{a}-\mathbf{b}|$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,6700,*#####,###,####,####,Parth,####,1,###,
158,"$\mathbf{a}$ and $\mathbf{b}$ be two unit vectors inclined at an angle $\theta$, then $\sin (\theta / 2)$",$\frac{1}{2}|\mathbf{a}-\mathbf{b}|$,$\frac{1}{2}|\mathbf{a}+\mathbf{b}|$,$|\mathbf{a}-\mathbf{b}|$,$|\mathbf{a}+\mathbf{b}|$,$\frac{1}{2}|\mathbf{a}-\mathbf{b}|$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,6700,*#####,###,####,####,Parth,####,2,###,
158,"$\mathbf{a}$ and $\mathbf{b}$ be two unit vectors inclined at an angle $\theta$, then $\sin (\theta / 2)$",$\frac{1}{2}|\mathbf{a}-\mathbf{b}|$,$\frac{1}{2}|\mathbf{a}+\mathbf{b}|$,$|\mathbf{a}-\mathbf{b}|$,$|\mathbf{a}+\mathbf{b}|$,$\frac{1}{2}|\mathbf{a}-\mathbf{b}|$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,6700,*#####,###,####,####,Parth,####,3,###,
158,"$\mathbf{a}$ and $\mathbf{b}$ be two unit vectors inclined at an angle $\theta$, then $\sin (\theta / 2)$",$\frac{1}{2}|\mathbf{a}-\mathbf{b}|$,$\frac{1}{2}|\mathbf{a}+\mathbf{b}|$,$|\mathbf{a}-\mathbf{b}|$,$|\mathbf{a}+\mathbf{b}|$,$\frac{1}{2}|\mathbf{a}-\mathbf{b}|$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,6700,*#####,###,####,####,Parth,####,4,###,
158,"$\mathbf{a}$ and $\mathbf{b}$ be two unit vectors inclined at an angle $\theta$, then $\sin (\theta / 2)$",$\frac{1}{2}|\mathbf{a}-\mathbf{b}|$,$\frac{1}{2}|\mathbf{a}+\mathbf{b}|$,$|\mathbf{a}-\mathbf{b}|$,$|\mathbf{a}+\mathbf{b}|$,$\frac{1}{2}|\mathbf{a}-\mathbf{b}|$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,6700,*#####,###,####,####,Parth,####,5,###,
158,"$\mathbf{a}$ and $\mathbf{b}$ be two unit vectors inclined at an angle $\theta$, then $\sin (\theta / 2)$",$\frac{1}{2}|\mathbf{a}-\mathbf{b}|$,$\frac{1}{2}|\mathbf{a}+\mathbf{b}|$,$|\mathbf{a}-\mathbf{b}|$,$|\mathbf{a}+\mathbf{b}|$,$\frac{1}{2}|\mathbf{a}-\mathbf{b}|$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,6700,*#####,###,####,####,Parth,####,6,###,
158,"$\mathbf{a}$ and $\mathbf{b}$ be two unit vectors inclined at an angle $\theta$, then $\sin (\theta / 2)$",$\frac{1}{2}|\mathbf{a}-\mathbf{b}|$,$\frac{1}{2}|\mathbf{a}+\mathbf{b}|$,$|\mathbf{a}-\mathbf{b}|$,$|\mathbf{a}+\mathbf{b}|$,$\frac{1}{2}|\mathbf{a}-\mathbf{b}|$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,6700,*#####,###,####,####,Parth,####,7,###,
158,"$\mathbf{a}$ and $\mathbf{b}$ be two unit vectors inclined at an angle $\theta$, then $\sin (\theta / 2)$",$\frac{1}{2}|\mathbf{a}-\mathbf{b}|$,$\frac{1}{2}|\mathbf{a}+\mathbf{b}|$,$|\mathbf{a}-\mathbf{b}|$,$|\mathbf{a}+\mathbf{b}|$,$\frac{1}{2}|\mathbf{a}-\mathbf{b}|$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,6700,*#####,###,####,####,Parth,####,8,###,
158,"$\mathbf{a}$ and $\mathbf{b}$ be two unit vectors inclined at an angle $\theta$, then $\sin (\theta / 2)$",$\frac{1}{2}|\mathbf{a}-\mathbf{b}|$,$\frac{1}{2}|\mathbf{a}+\mathbf{b}|$,$|\mathbf{a}-\mathbf{b}|$,$|\mathbf{a}+\mathbf{b}|$,$\frac{1}{2}|\mathbf{a}-\mathbf{b}|$,Maths,Vector and 3D,Linear combination and Fundamental Theorem in Plane,Vector,Medium,6700,*#####,###,####,####,Parth,####,9,###,
